42.23026681,0,0,1,0,0,0,67,69,6553,0,61,12.72,0,11,4,-999
42.31775093,0,0,1,0,0,0,67,69,6553,0,61,12.72,0,11,4,-999
42.37426996,0,0,1,0,0,0,67,69,6553,0,61,12.72,0,7,-4,-1007
42.43598676,0,0,1,0,0,0,67,69,6553,0,61,12.72,0,-13,0,-1123
42.48419571,0,0,1,0,0,0,67,69,6553,0,61,12.72,0,-13,0,-1123
42.56638885,-1,0,0,0,0,-2,67,69,10,0,61,12.72,0,-6,0,-1209
42.67241192,0,0,0,0,0,-5,67,69,13,0,61,12.72,0,-3,-9,-1316
42.77360797,0,0,0,0,0,-7,67,69,13,10,61,12.95,0,-24,-5,-1171
42.83448386,0,1,0,0,0,-8,67,69,16,10,61,13.21,0,-19,-10,-1038
42.89877081,0,1,0,0,0,-8,67,69,16,10,61,13.21,0,-19,-10,-1038
42.96529102,0,0,0,0,0,-8,67,69,26,20,61,13.26,1,-4,-18,-994
43.05864286,0,0,0,0,0,-8,67,69,39,30,61,13.36,1,4,-20,-926
43.14051199,0,0,0,0,0,-7,67,69,45,40,61,13.4,1,-15,-4,-904
43.21692991,0,0,0,0,0,-7,67,69,45,40,61,13.4,1,-15,-4,-904
43.31817794,0,0,0,0,0,-6,67,69,54,50,61,13.52,1,-24,-8,-881
43.39501286,0,0,0,0,0,-5,67,69,59,50,61,13.52,1,-19,0,-889
43.51303482,0,0,0,0,0,-4,67,69,62,60,61,13.62,1,-1,-16,-880
43.59656286,0,0,0,0,0,-2,67,69,68,70,61,13.67,1,6,-21,-909
43.68222284,0,0,0,0,0,-2,67,69,68,70,61,13.67,1,6,-21,-909
43.78859282,0,0,0,0,0,-1,67,69,70,70,61,13.67,1,-11,1,-939
43.87158775,0,0,0,0,0,-1,67,69,71,70,61,13.74,1,-12,-7,-958
43.94705296,0,0,0,0,0,0,67,69,70,70,61,13.74,2,-5,-2,-984
44.05173492,0,0,0,0,0,0,67,70,70,70,61,13.72,2,1,-12,-996
44.15654302,0,0,0,0,0,0,67,70,71,70,60,13.76,2,-7,-6,-1002
44.2809248,0,0,0,0,0,0,67,70,72,70,60,13.72,2,-12,-4,-1010
44.34731793,0,0,0,0,0,0,67,70,72,70,60,13.79,2,-13,-9,-1008
44.42249084,0,0,0,0,0,0,67,70,72,70,60,13.71,2,-12,2,-1006
44.51268506,0,0,0,0,0,0,67,70,72,70,60,13.71,2,-12,2,-1006
44.585464,0,0,0,0,0,0,67,70,74,70,60,13.81,2,-25,2,-1007
44.64023089,0,0,0,0,0,0,67,70,73,70,60,13.72,2,-12,-6,-1019
44.7174139,0,0,0,0,0,0,67,70,73,70,60,13.72,2,-12,-6,-1019
44.8432529,0,0,0,0,0,0,67,70,75,70,60,13.77,2,-8,-10,-1005
44.89264894,0,0,0,0,0,0,67,70,75,70,60,13.77,2,-8,-10,-1005
44.977494,0,0,0,0,0,0,67,70,76,70,60,13.79,3,-9,-6,-1007
45.05007195,0,0,0,0,0,0,67,70,77,80,60,13.77,3,-17,-1,-996
45.13593292,0,0,0,0,0,0,67,70,78,80,60,13.76,3,1,-9,-1000
45.22519588,0,0,0,0,0,0,67,70,78,80,60,13.76,3,1,-9,-1000
45.3257699,0,0,0,0,0,0,67,70,78,80,60,13.7,3,2,-3,-988
45.41973186,0,0,0,0,0,0,67,70,78,80,60,13.73,3,2,-9,-991
45.51013088,0,0,0,0,0,0,67,70,78,80,60,13.73,3,-11,-3,-990
45.58177781,0,0,0,0,0,0,67,70,79,80,60,13.76,3,-6,-3,-996
45.64736485,0,0,0,0,0,0,67,70,80,80,60,13.69,3,14,-14,-995
45.73588681,0,0,0,0,0,0,67,70,80,80,60,13.69,3,14,-14,-995
45.84077287,0,0,0,0,0,0,67,70,80,80,60,13.7,3,4,-19,-989
45.94717789,0,0,0,0,0,0,67,70,81,80,60,13.78,4,6,-11,-987
46.02473497,0,0,0,0,0,0,67,70,81,80,60,13.78,4,6,-11,-987
46.11594796,0,0,0,0,0,0,67,69,80,80,60,13.74,4,-4,-5,-1011
46.1917088,0,0,0,0,0,0,67,69,82,80,60,13.72,4,2,-4,-998
46.28398991,0,0,0,0,0,0,67,69,81,80,60,13.76,4,-23,13,-1003
46.384202,0,0,0,0,0,0,67,69,83,80,60,13.74,4,0,-2,-994
46.4550221,0,0,0,0,0,0,67,69,81,80,60,13.74,4,6,-11,-983
46.51402068,0,0,0,0,0,0,67,69,81,80,60,13.74,4,6,-11,-983
46.58971381,0,0,0,0,0,0,67,69,82,80,60,13.76,4,-22,7,-999
46.66018581,0,0,0,0,0,0,67,69,82,80,60,13.76,4,-22,7,-999
46.71273494,0,0,0,0,0,0,67,69,82,80,60,13.69,4,0,0,-1003
