1170,39,0,-42,-42,-42
1173,39.1,0,-42,-42,-42
1176,39.2,0,-42,-42,-42
1179,39.3,0,-42,-42,-42
1182,39.4,0,-42,-42,-42
1185,39.5,0,-42,-42,-42
1188,39.6,0,-42,-42,-42
1191,39.7,1,0.941814301,-0.991792148,2.742151005
1194,39.8,1,0.926977569,-0.89581333,2.718233738
1197,39.9,1,0.918611873,-0.807070056,2.715569002
1200,40,1,0.919911853,-0.735080978,2.742538548
1203,40.1,1,0.913323174,-0.665540918,2.743478106
1206,40.2,1,0.917732614,-0.615084344,2.77536479
1209,40.3,1,0.913071175,-0.568181458,2.776502771
1212,40.4,1,0.913030287,-0.535555681,2.7892991
1215,40.5,1,0.910332917,-0.510360837,2.788371366
1218,40.6,1,0.914012212,-0.498045438,2.805394543
1221,40.7,1,0.9130965,-0.488852582,2.808398239
1224,40.8,1,0.911872541,-0.481077706,2.813122374
1227,40.9,1,0.909835807,-0.478024193,2.813834159
1230,41,1,0.908804171,-0.478244925,2.816785804
1233,41.1,1,0.905724889,-0.477747034,2.812436425
1236,41.2,1,0.908854906,-0.483108103,2.830359807
1239,41.3,1,0.905499497,-0.484307012,2.818585802
1242,41.4,1,0.903368098,-0.486892154,2.814532638
1245,41.5,1,0.902107289,-0.489496138,2.812730766
1248,41.6,1,0.901932865,-0.492732878,2.813443309
1251,41.7,1,0.909504144,-0.498213621,2.837058898
1254,41.8,1,0.911351987,-0.502668116,2.842688672
1257,41.9,1,0.911587299,-0.506178772,2.844446684
1260,42,1,0.902156221,-0.505028366,2.814374369
1263,42.1,1,0.902633238,-0.508181793,2.815583091
1266,42.2,1,0.902694053,-0.511108035,2.814929611
1269,42.3,1,0.90330183,-0.513981628,2.81621613
1272,42.4,1,0.90386059,-0.515423085,2.81762743
1275,42.5,1,0.903411753,-0.517485981,2.815049211
1278,42.6,1,0.904200713,-0.520421258,2.816255221
1281,42.7,1,0.910118389,-0.525344764,2.834223371
1284,42.8,1,0.90455095,-0.523234665,2.815969781
1287,42.9,1,0.904104172,-0.523532448,2.814938194
1290,43,1,0.904596518,-0.524066848,2.816362106
1293,43.1,1,0.904263905,-0.523612,2.814822828
1296,43.2,1,0.904541465,-0.525284809,2.81453304
1299,43.3,1,0.90366838,-0.523709661,2.811482604
1302,43.4,1,0.911032221,-0.52852613,2.83428633
1305,43.5,1,0.905237379,-0.526118346,2.815759719
1308,43.6,1,0.904901862,-0.525883805,2.814557701
1311,43.7,1,0.911140858,-0.527583437,2.834733683
1314,43.8,1,0.906620695,-0.518235116,2.818354116
1317,43.9,1,0.907110114,-0.517410191,2.81426934
1320,44,1,0.898746411,-0.5125844,2.779591098
1323,44.1,1,0.901855054,-0.512637502,2.77651856
1326,44.2,1,0.899787681,-0.50781715,2.752878745
1329,44.3,1,0.904826737,-0.506894941,2.750224634
1332,44.4,1,0.898784466,-0.498224989,2.710611564
1335,44.5,1,0.892677812,-0.488989733,2.669010969
1338,44.6,1,0.891972656,-0.483264945,2.643909595
1341,44.7,1,0.902283136,-0.483190742,2.651572105
1344,44.8,1,0.896973581,-0.474109292,2.612064343
1347,44.9,1,0.898477939,-0.468650447,2.593291388
1350,45,1,0.895980133,-0.461058648,2.563354777
1353,45.1,1,0.898156032,-0.456155876,2.547741906
1356,45.2,1,0.896513126,-0.449373653,2.519942186
1359,45.3,1,0.892474502,-0.442452908,2.486596598
1362,45.4,1,0.888610743,-0.434810919,2.452094319
1365,45.5,1,0.889928114,-0.430576392,2.432407711
1368,45.6,1,0.889743352,-0.42543177,2.408690822
1371,45.7,1,0.895620457,-0.421710283,2.401169729
1374,45.8,1,0.891961961,-0.41445319,2.367700621
1377,45.9,1,0.897650087,-0.414221594,2.361580546
1380,46,1,0.892117057,-0.407555341,2.333923459
1383,46.1,1,0.891831125,-0.401210747,2.326735928
1386,46.2,1,0.884791653,-0.393847933,2.304116301
1389,46.3,1,0.891502499,-0.394625394,2.31923625
1392,46.4,1,0.892696427,-0.393148598,2.321117579
1395,46.5,1,0.889420959,-0.390497565,2.311024903
1398,46.6,1,0.893798918,-0.390195487,2.318048073
1401,46.7,1,0.897509856,-0.390626532,2.323904403
1404,46.8,1,0.890495471,-0.386258026,2.303598406
1407,46.9,1,0.899296629,-0.388926271,2.326617678
1410,47,1,0.897911768,-0.388271741,2.324813982
1413,47.1,1,0.892498972,-0.385767181,2.312703318
1416,47.2,1,0.892540741,-0.385468072,2.316501345
1419,47.3,1,0.892518122,-0.385724092,2.319672044
1422,47.4,1,0.895137675,-0.386767095,2.328974419
1425,47.5,1,0.893228711,-0.38627534,2.326912056
1428,47.6,1,0.892818882,-0.384813673,2.328113203
1431,47.7,1,0.893750266,-0.386444918,2.328790935
1434,47.8,1,0.890996539,-0.386444644,2.328230305
1437,47.9,1,0.875042658,-0.382909226,2.316074275
1440,48,1,0.861758628,-0.383965583,2.327922045
1443,48.1,1,0.840840075,-0.384126571,2.328711974
1446,48.2,1,0.817398013,-0.384206562,2.329268023
1449,48.3,1,0.791954296,-0.383876452,2.328409804
1452,48.4,1,0.763249904,-0.381505065,2.321427376
1455,48.5,1,0.738181955,-0.382065185,2.330170677
1458,48.6,1,0.710505682,-0.381885712,2.330033603
1461,48.7,1,0.681248833,-0.379457773,2.326156681
1464,48.8,1,0.654438822,-0.379386299,2.329249993
1467,48.9,1,0.627563945,-0.379404256,2.329994051
1470,49,1,0.599622485,-0.378408945,2.32714074
1473,49.1,1,0.572906444,-0.379003705,2.328767064
1476,49.2,1,0.545947654,-0.378916556,2.328111425
