678,22.6,1,0.949015511,-2.159095154,10.62682033,4
681,22.7,1,0.929579792,-2.095755858,10.34574191,4
684,22.8,1,0.942004082,-2.116436298,10.41744169,4
687,22.9,1,0.943032096,-2.094684853,10.30485412,4
690,23,1,0.935105126,-2.080721806,10.19944374,2
693,23.1,1,0.954283538,-2.107928085,10.29607027,4
696,23.2,1,0.944525532,-2.079742108,10.16125868,4
699,23.3,1,0.950252085,-2.070807475,10.08651886,4
702,23.4,1,0.945025941,-2.038688633,9.902515209,4
705,23.5,1,0.959138994,-2.064853928,9.973508693,4
708,23.6,1,0.948161824,-2.062369385,9.877052883,4
711,23.7,1,0.935378569,-1.912954365,9.741983365,4
714,23.8,1,0.926729299,-1.742563487,9.62190218,4
717,23.9,1,0.942891314,-1.949855426,9.762253936,4
720,24,1,0.918971467,-1.986271494,9.481229637,2
723,24.1,1,0.929783561,-2.00242085,9.575947339,4
726,24.2,1,0.940444603,-2.01163342,9.62514658,4
729,24.3,1,0.934880008,-1.992039974,9.547990342,4
732,24.4,1,0.926676746,-1.971221964,9.455146613,4
735,24.5,1,0.933798083,-1.973460055,9.483028054,4
738,24.6,1,0.946233203,-1.987261151,9.576204335,4
741,24.7,1,0.941879888,-1.721746483,9.535263437,4
744,24.8,1,0.945054355,-1.705990753,9.576504878,4
747,24.9,1,0.932724788,-1.962539061,9.41874814,4
750,25,1,0.92202121,-1.925021405,9.277429701,2
753,25.1,1,0.929640026,-1.94458544,9.380539662,4
756,25.2,1,0.944929462,-1.95304704,9.55734332,4
759,25.3,1,0.909784617,-1.872831581,9.26255176,4
762,25.4,1,0.902933631,-1.944694773,9.284705723,4
765,25.5,1,0.894857809,-1.890091004,9.301445813,4
768,25.6,1,0.874220533,-1.85223469,9.095109661,4
771,25.7,1,0.885253411,-1.88276783,9.21757937,4
774,25.8,1,0.889395842,-1.902560441,9.283712409,4
777,25.9,1,0.877777864,-1.883809358,9.173699427,4
780,26,1,0.866271604,-1.859401408,9.021831448,2
783,26.1,1,0.865971215,-1.861137275,8.994898648,4
786,26.2,1,0.867643609,-1.852677394,8.940764136,4
789,26.3,1,0.853725327,-1.817550601,8.73834636,4
792,26.4,1,0.879490211,-1.84180753,8.823636204,4
795,26.5,1,0.874240211,-1.811882833,8.664676993,4
798,26.6,1,0.883453285,-1.798062595,8.587042628,4
801,26.7,1,0.892502735,-1.782031718,8.523795127,4
804,26.8,1,0.904335135,-1.771374031,8.483426165,4
807,26.9,1,0.9119286,-1.754040415,8.393100686,4
810,27,1,0.91811227,-1.741205889,8.345516909,2
813,27.1,1,0.924962972,-1.725464293,8.253286174,4
816,27.2,1,0.921245296,-1.700127528,8.112082326,4
819,27.3,1,0.928839604,-1.689806177,8.059936808,4
822,27.4,1,0.941035219,-1.691601634,8.056291126,4
825,27.5,1,0.927489418,-1.642915386,7.819433499,4
828,27.6,1,0.939219369,-1.644457935,7.796946803,4
831,27.7,1,0.939604264,-1.627058053,7.698081668,4
834,27.8,1,0.948988901,-1.623224763,7.663381096,4
837,27.9,1,0.938890087,-1.590726644,7.481957081,4
840,28,1,0.953763196,-1.589443378,7.474323969,2
843,28.1,1,0.95419154,-1.565098491,7.34753704,4
