270,9,0,-42,-42,-42
273,9.1,0,-42,-42,-42
276,9.2,0,-42,-42,-42
279,9.3,0,-42,-42,-42
282,9.4,0,-42,-42,-42
285,9.5,0,-42,-42,-42
288,9.6,0,-42,-42,-42
291,9.7,0,-42,-42,-42
294,9.8,0,-42,-42,-42
297,9.9,0,-42,-42,-42
300,10,0,-42,-42,-42
303,10.1,0,-42,-42,-42
306,10.2,0,-42,-42,-42
309,10.3,0,-42,-42,-42
312,10.4,0,-42,-42,-42
315,10.5,0,-42,-42,-42
318,10.6,0,-42,-42,-42
321,10.7,0,-42,-42,-42
324,10.8,0,-42,-42,-42
327,10.9,0,-42,-42,-42
330,11,1,4.415409387,-3.599982594,14.96231143
333,11.1,0,-42,-42,-42
336,11.2,0,-42,-42,-42
339,11.3,0,-42,-42,-42
342,11.4,0,-42,-42,-42
345,11.5,0,-42,-42,-42
348,11.6,0,-42,-42,-42
351,11.7,0,-42,-42,-42
354,11.8,0,-42,-42,-42
357,11.9,0,-42,-42,-42
360,12,0,-42,-42,-42
363,12.1,0,-42,-42,-42
366,12.2,0,-42,-42,-42
369,12.3,0,-42,-42,-42
372,12.4,0,-42,-42,-42
375,12.5,0,-42,-42,-42
378,12.6,0,-42,-42,-42
381,12.7,0,-42,-42,-42
384,12.8,0,-42,-42,-42
387,12.9,0,-42,-42,-42
390,13,0,-42,-42,-42
393,13.1,0,-42,-42,-42
396,13.2,0,-42,-42,-42
399,13.3,0,-42,-42,-42
402,13.4,0,-42,-42,-42
405,13.5,0,-42,-42,-42
408,13.6,0,-42,-42,-42
411,13.7,0,-42,-42,-42
414,13.8,0,-42,-42,-42
417,13.9,0,-42,-42,-42
420,14,0,-42,-42,-42
423,14.1,0,-42,-42,-42
426,14.2,0,-42,-42,-42
429,14.3,0,-42,-42,-42
432,14.4,0,-42,-42,-42
435,14.5,0,-42,-42,-42
438,14.6,0,-42,-42,-42
441,14.7,0,-42,-42,-42
444,14.8,0,-42,-42,-42
447,14.9,0,-42,-42,-42
450,15,0,-42,-42,-42
453,15.1,0,-42,-42,-42
456,15.2,0,-42,-42,-42
459,15.3,0,-42,-42,-42
462,15.4,0,-42,-42,-42
465,15.5,0,-42,-42,-42
468,15.6,0,-42,-42,-42
471,15.7,0,-42,-42,-42
474,15.8,0,-42,-42,-42
477,15.9,0,-42,-42,-42
480,16,0,-42,-42,-42
483,16.1,0,-42,-42,-42
486,16.2,0,-42,-42,-42
489,16.3,0,-42,-42,-42
492,16.4,0,-42,-42,-42
495,16.5,0,-42,-42,-42
498,16.6,0,-42,-42,-42
501,16.7,0,-42,-42,-42
504,16.8,0,-42,-42,-42
507,16.9,0,-42,-42,-42
510,17,0,-42,-42,-42
513,17.1,0,-42,-42,-42
516,17.2,0,-42,-42,-42
519,17.3,0,-42,-42,-42
522,17.4,0,-42,-42,-42
525,17.5,0,-42,-42,-42
528,17.6,0,-42,-42,-42
531,17.7,0,-42,-42,-42
534,17.8,0,-42,-42,-42
537,17.9,0,-42,-42,-42
540,18,0,-42,-42,-42
543,18.1,0,-42,-42,-42
546,18.2,0,-42,-42,-42
549,18.3,0,-42,-42,-42
552,18.4,0,-42,-42,-42
555,18.5,0,-42,-42,-42
558,18.6,0,-42,-42,-42
561,18.7,0,-42,-42,-42
564,18.8,0,-42,-42,-42
567,18.9,0,-42,-42,-42
570,19,0,-42,-42,-42
573,19.1,0,-42,-42,-42
576,19.2,0,-42,-42,-42
579,19.3,0,-42,-42,-42
582,19.4,0,-42,-42,-42
585,19.5,0,-42,-42,-42
588,19.6,0,-42,-42,-42
591,19.7,0,-42,-42,-42
594,19.8,0,-42,-42,-42
597,19.9,0,-42,-42,-42
600,20,0,-42,-42,-42
603,20.1,0,-42,-42,-42
606,20.2,0,-42,-42,-42
609,20.3,0,-42,-42,-42
612,20.4,0,-42,-42,-42
615,20.5,0,-42,-42,-42
618,20.6,0,-42,-42,-42
621,20.7,0,-42,-42,-42
624,20.8,0,-42,-42,-42
627,20.9,0,-42,-42,-42
630,21,0,-42,-42,-42
633,21.1,0,-42,-42,-42
636,21.2,0,-42,-42,-42
639,21.3,0,-42,-42,-42
642,21.4,0,-42,-42,-42
645,21.5,0,-42,-42,-42
648,21.6,0,-42,-42,-42
651,21.7,0,-42,-42,-42
654,21.8,0,-42,-42,-42
657,21.9,0,-42,-42,-42
660,22,0,-42,-42,-42
663,22.1,0,-42,-42,-42
666,22.2,0,-42,-42,-42
669,22.3,0,-42,-42,-42
672,22.4,0,-42,-42,-42
675,22.5,0,-42,-42,-42
678,22.6,0,-42,-42,-42
681,22.7,0,-42,-42,-42
684,22.8,0,-42,-42,-42
687,22.9,0,-42,-42,-42
690,23,0,-42,-42,-42
693,23.1,0,-42,-42,-42
696,23.2,0,-42,-42,-42
699,23.3,0,-42,-42,-42
702,23.4,0,-42,-42,-42
705,23.5,0,-42,-42,-42
708,23.6,0,-42,-42,-42
711,23.7,0,-42,-42,-42
714,23.8,0,-42,-42,-42
717,23.9,0,-42,-42,-42
720,24,0,-42,-42,-42
723,24.1,0,-42,-42,-42
726,24.2,0,-42,-42,-42
729,24.3,0,-42,-42,-42
732,24.4,0,-42,-42,-42
735,24.5,0,-42,-42,-42
738,24.6,0,-42,-42,-42
741,24.7,0,-42,-42,-42
744,24.8,0,-42,-42,-42
747,24.9,0,-42,-42,-42
750,25,0,-42,-42,-42
753,25.1,0,-42,-42,-42
756,25.2,0,-42,-42,-42
