957,31.9,0,-42,-42,-42
960,32,0,-42,-42,-42
963,32.1,0,-42,-42,-42
966,32.2,0,-42,-42,-42
969,32.3,0,-42,-42,-42
972,32.4,0,-42,-42,-42
975,32.5,0,-42,-42,-42
978,32.6,0,-42,-42,-42
981,32.7,0,-42,-42,-42
984,32.8,0,-42,-42,-42
987,32.9,0,-42,-42,-42
990,33,0,-42,-42,-42
993,33.1,0,-42,-42,-42
996,33.2,0,-42,-42,-42
999,33.3,0,-42,-42,-42
1002,33.4,0,-42,-42,-42
1005,33.5,0,-42,-42,-42
1008,33.6,0,-42,-42,-42
1011,33.7,0,-42,-42,-42
1014,33.8,0,-42,-42,-42
1017,33.9,0,-42,-42,-42
1020,34,0,-42,-42,-42
1023,34.1,0,-42,-42,-42
1026,34.2,0,-42,-42,-42
1029,34.3,0,-42,-42,-42
1032,34.4,0,-42,-42,-42
1035,34.5,0,-42,-42,-42
1038,34.6,0,-42,-42,-42
1041,34.7,0,-42,-42,-42
1044,34.8,0,-42,-42,-42
1047,34.9,0,-42,-42,-42
1050,35,0,-42,-42,-42
1053,35.1,0,-42,-42,-42
1056,35.2,0,-42,-42,-42
1059,35.3,0,-42,-42,-42
1062,35.4,0,-42,-42,-42
1065,35.5,0,-42,-42,-42
1068,35.6,0,-42,-42,-42
1071,35.7,0,-42,-42,-42
1074,35.8,0,-42,-42,-42
1077,35.9,0,-42,-42,-42
1080,36,0,-42,-42,-42
1083,36.1,0,-42,-42,-42
1086,36.2,0,-42,-42,-42
1089,36.3,0,-42,-42,-42
1092,36.4,0,-42,-42,-42
1095,36.5,0,-42,-42,-42
1098,36.6,0,-42,-42,-42
1101,36.7,0,-42,-42,-42
1104,36.8,0,-42,-42,-42
1107,36.9,0,-42,-42,-42
1110,37,0,-42,-42,-42
1113,37.1,0,-42,-42,-42
1116,37.2,1,0.217714556,-0.893306754,2.644846891
1119,37.3,1,0.221429156,-0.811904369,2.647396821
1122,37.4,1,0.228101886,-0.748739192,2.667816774
1125,37.5,1,0.235119441,-0.698956331,2.698154773
1128,37.6,1,0.238428996,-0.648860319,2.686717886
1131,37.7,1,0.245287561,-0.620839199,2.708869463
1134,37.8,1,0.24935587,-0.598901822,2.730255803
1137,37.9,1,0.248845535,-0.578514375,2.715201129
1140,38,1,0.250003248,-0.569334469,2.734942266
1143,38.1,1,0.250038555,-0.563637791,2.742266033
1146,38.2,1,0.24611568,-0.556303816,2.717091134
1149,38.3,1,0.247007791,-0.557558496,2.740410149
1152,38.4,1,0.242884345,-0.552850869,2.715351392
1155,38.5,1,0.243679581,-0.551190891,2.737916638
1158,38.6,1,0.240391232,-0.543734297,2.728572774
1161,38.7,1,0.236541287,-0.537835382,2.711455247
1164,38.8,1,0.23363265,-0.53206784,2.710402118
1167,38.9,1,0.230839749,-0.528762368,2.711409482
1170,39,1,0.22784536,-0.526007181,2.712311074
1173,39.1,1,0.224863408,-0.523239247,2.715215191
1176,39.2,1,0.221622833,-0.520145235,2.710146311
1179,39.3,1,0.218677978,-0.517184587,2.710578869
1182,39.4,1,0.215923494,-0.514759829,2.71240824
1185,39.5,1,0.215644583,-0.514034763,2.726156802
1188,39.6,1,0.212796253,-0.511552476,2.71145795
1191,39.7,1,0.213178576,-0.510034583,2.722371014
1194,39.8,1,0.213428859,-0.511962703,2.731988385
1197,39.9,1,0.213289671,-0.51507525,2.736337669
1200,40,1,0.212971011,-0.51404023,2.728816531
1203,40.1,1,0.212844358,-0.512128197,2.712110438
1206,40.2,1,0.21644961,-0.518600386,2.73668066
1209,40.3,1,0.21627506,-0.516666433,2.714478289
1212,40.4,1,0.219322412,-0.519270918,2.725895271
1215,40.5,1,0.222622244,-0.521693501,2.737721281
1218,40.6,1,0.221977833,-0.518305073,2.715219081
1221,40.7,1,0.226201085,-0.524507689,2.747337868
1224,40.8,1,0.225142686,-0.518520663,2.716607475
1227,40.9,1,0.229144547,-0.523400104,2.748472419
1230,41,1,0.228677711,-0.517984969,2.727559952
1233,41.1,1,0.23218792,-0.519369123,2.743761037
