0,0.0,0,-42,-42,-42
1,0.03333333333333333,0,-42,-42,-42
2,0.06666666666666667,0,-42,-42,-42
3,0.1,0,-42,-42,-42
4,0.13333333333333333,0,-42,-42,-42
5,0.16666666666666666,0,-42,-42,-42
6,0.2,0,-42,-42,-42
7,0.23333333333333334,0,-42,-42,-42
8,0.26666666666666666,0,-42,-42,-42
9,0.3,0,-42,-42,-42
10,0.3333333333333333,0,-42,-42,-42
11,0.36666666666666664,0,-42,-42,-42
12,0.4,0,-42,-42,-42
13,0.43333333333333335,0,-42,-42,-42
14,0.4666666666666667,0,-42,-42,-42
15,0.5,0,-42,-42,-42
16,0.5333333333333333,0,-42,-42,-42
17,0.5666666666666667,0,-42,-42,-42
18,0.6,0,-42,-42,-42
19,0.6333333333333333,0,-42,-42,-42
20,0.6666666666666666,0,-42,-42,-42
21,0.7,0,-42,-42,-42
22,0.7333333333333333,0,-42,-42,-42
23,0.7666666666666667,0,-42,-42,-42
24,0.8,0,-42,-42,-42
25,0.8333333333333334,0,-42,-42,-42
26,0.8666666666666667,0,-42,-42,-42
27,0.9,0,-42,-42,-42
28,0.9333333333333333,0,-42,-42,-42
29,0.9666666666666667,0,-42,-42,-42
30,1.0,0,-42,-42,-42
31,1.0333333333333334,0,-42,-42,-42
32,1.0666666666666667,0,-42,-42,-42
33,1.1,0,-42,-42,-42
34,1.1333333333333333,0,-42,-42,-42
35,1.1666666666666667,0,-42,-42,-42
36,1.2,0,-42,-42,-42
37,1.2333333333333334,0,-42,-42,-42
38,1.2666666666666666,0,-42,-42,-42
39,1.3,0,-42,-42,-42
40,1.3333333333333333,0,-42,-42,-42
41,1.3666666666666667,0,-42,-42,-42
42,1.4,0,-42,-42,-42
43,1.4333333333333333,0,-42,-42,-42
44,1.4666666666666666,0,-42,-42,-42
45,1.5,0,-42,-42,-42
46,1.5333333333333334,0,-42,-42,-42
47,1.5666666666666667,0,-42,-42,-42
48,1.6,0,-42,-42,-42
49,1.6333333333333333,0,-42,-42,-42
50,1.6666666666666667,0,-42,-42,-42
51,1.7,0,-42,-42,-42
52,1.7333333333333334,0,-42,-42,-42
53,1.7666666666666666,0,-42,-42,-42
54,1.8,0,-42,-42,-42
55,1.8333333333333333,0,-42,-42,-42
56,1.8666666666666667,0,-42,-42,-42
57,1.9,0,-42,-42,-42
58,1.9333333333333333,0,-42,-42,-42
59,1.9666666666666666,0,-42,-42,-42
60,2.0,0,-42,-42,-42
61,2.033333333333333,0,-42,-42,-42
62,2.066666666666667,0,-42,-42,-42
63,2.1,0,-42,-42,-42
64,2.1333333333333333,0,-42,-42,-42
65,2.1666666666666665,0,-42,-42,-42
66,2.2,0,-42,-42,-42
67,2.2333333333333334,0,-42,-42,-42
68,2.2666666666666666,0,-42,-42,-42
69,2.3,0,-42,-42,-42
70,2.3333333333333335,0,-42,-42,-42
71,2.3666666666666667,0,-42,-42,-42
72,2.4,0,-42,-42,-42
73,2.433333333333333,0,-42,-42,-42
74,2.466666666666667,0,-42,-42,-42
75,2.5,0,-42,-42,-42
76,2.533333333333333,0,-42,-42,-42
77,2.566666666666667,0,-42,-42,-42
78,2.6,0,-42,-42,-42
79,2.6333333333333333,0,-42,-42,-42
80,2.6666666666666665,0,-42,-42,-42
81,2.7,0,-42,-42,-42
82,2.7333333333333334,0,-42,-42,-42
83,2.7666666666666666,0,-42,-42,-42
84,2.8,0,-42,-42,-42
85,2.8333333333333335,0,-42,-42,-42
86,2.8666666666666667,0,-42,-42,-42
87,2.9,0,-42,-42,-42
88,2.933333333333333,0,-42,-42,-42
89,2.966666666666667,0,-42,-42,-42
90,3.0,0,-42,-42,-42
91,3.033333333333333,0,-42,-42,-42
92,3.066666666666667,0,-42,-42,-42
93,3.1,0,-42,-42,-42
94,3.1333333333333333,0,-42,-42,-42
95,3.1666666666666665,0,-42,-42,-42
96,3.2,0,-42,-42,-42
97,3.2333333333333334,0,-42,-42,-42
98,3.2666666666666666,0,-42,-42,-42
99,3.3,0,-42,-42,-42
100,3.3333333333333335,0,-42,-42,-42
101,3.3666666666666667,0,-42,-42,-42
102,3.4,0,-42,-42,-42
103,3.433333333333333,0,-42,-42,-42
104,3.466666666666667,0,-42,-42,-42
105,3.5,0,-42,-42,-42
106,3.533333333333333,0,-42,-42,-42
107,3.566666666666667,0,-42,-42,-42
108,3.6,0,-42,-42,-42
109,3.6333333333333333,0,-42,-42,-42
110,3.6666666666666665,0,-42,-42,-42
111,3.7,0,-42,-42,-42
112,3.7333333333333334,0,-42,-42,-42
113,3.7666666666666666,0,-42,-42,-42
114,3.8,0,-42,-42,-42
115,3.8333333333333335,0,-42,-42,-42
116,3.8666666666666667,0,-42,-42,-42
117,3.9,0,-42,-42,-42
118,3.933333333333333,0,-42,-42,-42
119,3.966666666666667,0,-42,-42,-42
120,4.0,0,-42,-42,-42
121,4.033333333333333,0,-42,-42,-42
122,4.066666666666666,0,-42,-42,-42
123,4.1,0,-42,-42,-42
124,4.133333333333334,0,-42,-42,-42
125,4.166666666666667,0,-42,-42,-42
126,4.2,0,-42,-42,-42
127,4.233333333333333,0,-42,-42,-42
128,4.266666666666667,0,-42,-42,-42
129,4.3,0,-42,-42,-42
130,4.333333333333333,0,-42,-42,-42
131,4.366666666666666,0,-42,-42,-42
132,4.4,0,-42,-42,-42
133,4.433333333333334,0,-42,-42,-42
134,4.466666666666667,0,-42,-42,-42
135,4.5,0,-42,-42,-42
136,4.533333333333333,0,-42,-42,-42
137,4.566666666666666,0,-42,-42,-42
138,4.6,0,-42,-42,-42
139,4.633333333333334,0,-42,-42,-42
140,4.666666666666667,0,-42,-42,-42
141,4.7,0,-42,-42,-42
142,4.733333333333333,0,-42,-42,-42
143,4.766666666666667,0,-42,-42,-42
144,4.8,0,-42,-42,-42
145,4.833333333333333,0,-42,-42,-42
146,4.866666666666666,0,-42,-42,-42
147,4.9,0,-42,-42,-42
148,4.933333333333334,0,-42,-42,-42
149,4.966666666666667,0,-42,-42,-42
150,5.0,0,-42,-42,-42
151,5.033333333333333,0,-42,-42,-42
152,5.066666666666666,0,-42,-42,-42
153,5.1,0,-42,-42,-42
154,5.133333333333334,0,-42,-42,-42
155,5.166666666666667,0,-42,-42,-42
156,5.2,0,-42,-42,-42
157,5.233333333333333,0,-42,-42,-42
158,5.266666666666667,0,-42,-42,-42
159,5.3,0,-42,-42,-42
160,5.333333333333333,0,-42,-42,-42
161,5.366666666666666,0,-42,-42,-42
162,5.4,0,-42,-42,-42
163,5.433333333333334,0,-42,-42,-42
164,5.466666666666667,0,-42,-42,-42
165,5.5,0,-42,-42,-42
166,5.533333333333333,0,-42,-42,-42
167,5.566666666666666,0,-42,-42,-42
168,5.6,0,-42,-42,-42
169,5.633333333333334,0,-42,-42,-42
170,5.666666666666667,0,-42,-42,-42
171,5.7,0,-42,-42,-42
172,5.733333333333333,0,-42,-42,-42
173,5.766666666666667,0,-42,-42,-42
174,5.8,0,-42,-42,-42
175,5.833333333333333,0,-42,-42,-42
176,5.866666666666666,0,-42,-42,-42
177,5.9,0,-42,-42,-42
178,5.933333333333334,0,-42,-42,-42
179,5.966666666666667,0,-42,-42,-42
180,6.0,0,-42,-42,-42
181,6.033333333333333,0,-42,-42,-42
182,6.066666666666666,0,-42,-42,-42
183,6.1,0,-42,-42,-42
184,6.133333333333334,0,-42,-42,-42
185,6.166666666666667,0,-42,-42,-42
186,6.2,0,-42,-42,-42
187,6.233333333333333,0,-42,-42,-42
188,6.266666666666667,0,-42,-42,-42
189,6.3,0,-42,-42,-42
190,6.333333333333333,0,-42,-42,-42
191,6.366666666666666,0,-42,-42,-42
192,6.4,0,-42,-42,-42
193,6.433333333333334,0,-42,-42,-42
194,6.466666666666667,0,-42,-42,-42
195,6.5,0,-42,-42,-42
196,6.533333333333333,0,-42,-42,-42
197,6.566666666666666,0,-42,-42,-42
198,6.6,0,-42,-42,-42
199,6.633333333333334,0,-42,-42,-42
200,6.666666666666667,0,-42,-42,-42
201,6.7,0,-42,-42,-42
202,6.733333333333333,0,-42,-42,-42
203,6.766666666666667,0,-42,-42,-42
204,6.8,0,-42,-42,-42
205,6.833333333333333,0,-42,-42,-42
206,6.866666666666666,0,-42,-42,-42
207,6.9,0,-42,-42,-42
208,6.933333333333334,0,-42,-42,-42
209,6.966666666666667,0,-42,-42,-42
210,7.0,0,-42,-42,-42
211,7.033333333333333,0,-42,-42,-42
212,7.066666666666666,0,-42,-42,-42
213,7.1,0,-42,-42,-42
214,7.133333333333334,0,-42,-42,-42
215,7.166666666666667,0,-42,-42,-42
216,7.2,0,-42,-42,-42
217,7.233333333333333,0,-42,-42,-42
218,7.266666666666667,0,-42,-42,-42
219,7.3,0,-42,-42,-42
220,7.333333333333333,0,-42,-42,-42
221,7.366666666666666,0,-42,-42,-42
222,7.4,0,-42,-42,-42
223,7.433333333333334,0,-42,-42,-42
224,7.466666666666667,0,-42,-42,-42
225,7.5,0,-42,-42,-42
226,7.533333333333333,0,-42,-42,-42
227,7.566666666666666,0,-42,-42,-42
228,7.6,0,-42,-42,-42
229,7.633333333333334,0,-42,-42,-42
230,7.666666666666667,0,-42,-42,-42
231,7.7,0,-42,-42,-42
232,7.733333333333333,0,-42,-42,-42
233,7.766666666666667,0,-42,-42,-42
234,7.8,0,-42,-42,-42
235,7.833333333333333,0,-42,-42,-42
236,7.866666666666666,0,-42,-42,-42
237,7.9,0,-42,-42,-42
238,7.933333333333334,0,-42,-42,-42
239,7.966666666666667,0,-42,-42,-42
240,8.0,0,-42,-42,-42
241,8.033333333333333,0,-42,-42,-42
242,8.066666666666666,0,-42,-42,-42
243,8.1,0,-42,-42,-42
244,8.133333333333333,0,-42,-42,-42
245,8.166666666666666,0,-42,-42,-42
246,8.2,0,-42,-42,-42
247,8.233333333333333,0,-42,-42,-42
248,8.266666666666667,0,-42,-42,-42
249,8.3,0,-42,-42,-42
250,8.333333333333334,0,-42,-42,-42
